FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
./Weight//CMC.BRAIN.RNASEQ/CMC.CASP9.wgt.RDat	CASP9	1	1.58e+07	1.59e+07	0.0889	rs6679870	-2.15	rs4646044	 6.78e-02	  5.95	-1.754970	542	  2	lasso	0.074233	 2.34e-09	-1.334278	1.82e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.AGMAT.wgt.RDat	AGMAT	1	1.59e+07	1.59e+07	0.2109	rs2902164	-2.19	rs6429746	 2.48e-01	 10.79	 1.969494	505	  5	lasso	0.268421	 1.25e-32	 1.812819	6.99e-02
./Weight//CMC.BRAIN.RNASEQ/CMC.SLC25A34.wgt.RDat	SLC25A34	1	1.61e+07	1.61e+07	0.1668	rs4661711	-2.14	rs7539884	 1.67e-01	 -8.81	-1.049080	442	  5	lasso	0.161670	 3.27e-19	 1.027976	3.04e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.HSPB7.wgt.RDat	HSPB7	1	1.63e+07	1.63e+07	0.1848	rs2902164	-2.18	rs945419	 1.56e-01	  8.63	-1.027675	387	 11	lasso	0.153335	 3.11e-18	-1.165763	2.44e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.FAM131C.wgt.RDat	FAM131C	1	1.64e+07	1.64e+07	0.2138	rs2902164	-2.20	rs9442235	 1.42e-01	 -8.53	 0.107262	370	 10	lasso	0.163396	 2.05e-19	 0.069597	9.45e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.ARHGEF19.wgt.RDat	ARHGEF19	1	1.65e+07	1.65e+07	0.1719	rs2902164	-2.17	rs221045	 1.47e-01	  8.37	-0.578171	334	  2	lasso	0.143668	 4.13e-17	-0.557173	5.77e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.RSG1.wgt.RDat	RSG1	1	1.66e+07	1.66e+07	0.0846	rs2902164	-2.25	rs6603850	 6.76e-02	  6.41	-1.776849	317	 25	enet	0.076525	 1.32e-09	-1.045332	2.96e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.FBXO42.wgt.RDat	FBXO42	1	1.66e+07	1.67e+07	0.0520	rs2902164	-2.25	rs4291495	 2.96e-02	  4.50	 1.434370	309	309	bslmm	0.021810	 9.56e-04	 1.062598	2.88e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.CROCCP3.wgt.RDat	CROCCP3	1	1.68e+07	1.68e+07	0.0958	rs4661711	-2.14	rs7537985	 2.70e-02	  5.17	-0.920651	250	250	blup	0.055686	 2.31e-07	-0.749401	4.54e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.NBPF1.wgt.RDat	NBPF1	1	1.69e+07	1.69e+07	0.5584	rs4661711	-2.14	rs156908	 1.53e-01	  8.40	-0.834556	281	 44	enet	0.250198	 3.29e-30	 0.362134	7.17e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.CROCCP2.wgt.RDat	CROCCP2	1	1.70e+07	1.70e+07	0.6876	rs4661711	-2.14	rs156908	 3.12e-01	 11.92	-0.834556	274	 70	enet	0.392893	 6.22e-51	 0.667307	5.05e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.MST1P2.wgt.RDat	MST1P2	1	1.70e+07	1.70e+07	0.0646	rs4661711	-2.14	rs149565	 3.07e-02	 -4.36	 0.449267	262	 16	enet	0.051880	 5.90e-07	-0.951971	3.41e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.CROCC.wgt.RDat	CROCC	1	1.71e+07	1.73e+07	0.2290	rs2501819	 2.14	rs6691985	 9.35e-02	  6.73	 0.406931	419	419	bslmm	0.132477	 7.97e-16	 0.543328	5.87e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.ATP13A2.wgt.RDat	ATP13A2	1	1.73e+07	1.73e+07	0.0821	rs2501819	 2.14	rs7513616	 6.40e-02	  6.20	-0.835031	348	  5	lasso	0.079152	 6.85e-10	-0.542342	5.88e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.SDHB.wgt.RDat	SDHB	1	1.73e+07	1.74e+07	0.0334	rs2501819	 2.14	rs12073028	 2.43e-02	 -4.02	 0.706601	361	361	blup	0.017069	 3.12e-03	-0.145349	8.84e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.IGSF21.wgt.RDat	IGSF21	1	1.84e+07	1.87e+07	0.1474	rs6695033	 3.04	rs1537773	 5.84e-02	 -5.59	-0.128193	791	791	bslmm	0.064644	 2.53e-08	 0.129970	8.97e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.ALDH4A1.wgt.RDat	ALDH4A1	1	1.92e+07	1.92e+07	0.2319	rs6695033	 3.59	rs9426794	 1.76e-01	  9.28	 2.242278	562	562	bslmm	0.175940	 6.60e-21	 2.267714	2.33e-02
./Weight//CMC.BRAIN.RNASEQ/CMC.MRTO4.wgt.RDat	MRTO4	1	1.96e+07	1.96e+07	0.2244	rs7528035	 4.28	rs10917275	 2.14e-01	 -9.87	 0.641912	507	507	bslmm	0.222674	 1.16e-26	-0.701586	4.83e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.CAPZB.wgt.RDat	CAPZB	1	1.97e+07	1.98e+07	0.1302	rs7528035	 4.28	rs12117357	 1.63e-01	 -8.81	 1.584204	576	  4	lasso	0.163912	 1.78e-19	-1.328493	1.84e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.HTR6.wgt.RDat	HTR6	1	2.00e+07	2.00e+07	0.0915	rs7528035	 4.28	rs10159394	 5.22e-02	  5.34	 1.905279	537	  5	lasso	0.033847	 4.93e-05	 2.154986	3.12e-02
./Weight//CMC.BRAIN.RNASEQ/CMC.OTUD3.wgt.RDat	OTUD3	1	2.02e+07	2.02e+07	0.2528	rs7528035	 4.28	rs2315059	 1.36e-01	  7.96	 1.112821	556	  9	lasso	0.188358	 2.10e-22	 1.090417	2.76e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.PLA2G5.wgt.RDat	PLA2G5	1	2.04e+07	2.04e+07	0.1669	rs668630	-4.28	rs660414	 1.37e-01	 -8.28	-1.070485	582	  2	lasso	0.155486	 1.74e-18	 2.653455	7.97e-03
./Weight//CMC.BRAIN.RNASEQ/CMC.LOC339505.wgt.RDat	LOC339505	1	2.07e+07	2.08e+07	0.0733	rs668630	-4.28	rs10916786	 2.07e-02	 -4.44	 0.920176	577	  9	enet	0.026993	 2.66e-04	-2.368064	1.79e-02
./Weight//CMC.BRAIN.RNASEQ/CMC.MUL1.wgt.RDat	MUL1	1	2.08e+07	2.08e+07	0.2510	rs668630	-4.28	rs583346	 1.71e-01	 -9.00	-1.110359	518	518	bslmm	0.207667	 8.88e-25	 1.300407	1.93e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.PINK1.wgt.RDat	PINK1	1	2.10e+07	2.10e+07	0.0677	rs10753481	 2.14	rs1573132	 3.29e-02	 -5.13	 0.171477	476	  3	lasso	0.024903	 4.45e-04	-0.168079	8.67e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.KIF17.wgt.RDat	KIF17	1	2.10e+07	2.10e+07	0.2470	rs10799614	-2.14	rs659046	 1.94e-01	 -9.87	 0.513956	476	476	bslmm	0.207929	 8.24e-25	-0.499641	6.17e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.ECE1.wgt.RDat	ECE1	1	2.15e+07	2.17e+07	0.1463	rs333204	-2.33	rs213039	 3.89e-02	  4.73	-0.085383	414	414	bslmm	0.033307	 5.63e-05	-0.045091	9.64e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.NBPF3.wgt.RDat	NBPF3	1	2.18e+07	2.18e+07	0.6554	rs333204	-2.35	rs7537914	 5.39e-01	 15.97	 1.284535	398	  8	enet	0.607616	 1.12e-93	 1.072916	2.83e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.ALPL.wgt.RDat	ALPL	1	2.18e+07	2.19e+07	0.0783	rs333204	-2.35	rs4021228	 3.14e-02	  5.00	-0.299432	416	  6	enet	0.015852	 4.23e-03	-0.232693	8.16e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.USP48.wgt.RDat	USP48	1	2.20e+07	2.21e+07	0.0611	rs333204	-2.36	rs829396	 2.90e-04	  3.88	 1.947615	535	535	blup	0.022871	 7.35e-04	-0.182468	8.55e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.LUZP1.wgt.RDat	LUZP1	1	2.34e+07	2.35e+07	0.1420	rs1757042	 2.14	rs3765407	 5.18e-02	  6.15	 0.748937	413	 51	enet	0.107856	 4.77e-13	-0.173386	8.62e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.HTR1D.wgt.RDat	HTR1D	1	2.35e+07	2.35e+07	0.1096	rs1757042	 2.14	rs6694445	 7.32e-02	 -6.78	 1.177036	365	 21	enet	0.086307	 1.14e-10	-1.292347	1.96e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.TCEA3.wgt.RDat	TCEA3	1	2.37e+07	2.38e+07	0.4412	rs1757042	 2.14	rs2077066	 4.14e-01	-13.70	 0.770342	324	 14	enet	0.417876	 4.72e-55	-0.650338	5.15e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.HMGCL.wgt.RDat	HMGCL	1	2.41e+07	2.42e+07	0.1659	rs17437121	-2.15	rs11591202	 1.18e-01	  7.78	-0.171477	373	 24	enet	0.129746	 1.63e-15	-0.406150	6.85e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.RHD.wgt.RDat	RHD	1	2.56e+07	2.57e+07	0.4908	rs1890175	-2.14	rs3091242	 3.03e-01	 11.98	-0.428336	372	 10	lasso	0.471822	 1.40e-64	 0.448255	6.54e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.TMEM50A.wgt.RDat	TMEM50A	1	2.57e+07	2.57e+07	0.3207	rs1890175	-2.14	rs4649084	 3.73e-01	-13.10	-0.299432	381	  8	lasso	0.367330	 6.89e-47	 0.312017	7.55e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.RHCE.wgt.RDat	RHCE	1	2.57e+07	2.58e+07	0.2879	rs1890175	-2.14	rs3091242	 3.38e-01	-12.40	-0.428336	400	  4	lasso	0.337932	 1.97e-42	 0.408679	6.83e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.LDLRAP1.wgt.RDat	LDLRAP1	1	2.59e+07	2.59e+07	0.1742	rs1890175	-2.14	rs11563	 1.60e-01	  8.71	-0.534887	339	  6	enet	0.158237	 8.29e-19	-0.484474	6.28e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.PAFAH2.wgt.RDat	PAFAH2	1	2.63e+07	2.63e+07	0.1375	rs1890175	-2.14	rs3008244	 6.56e-02	  6.98	-0.770816	436	  4	lasso	0.064624	 2.54e-08	-0.806854	4.20e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.ZNF593.wgt.RDat	ZNF593	1	2.65e+07	2.65e+07	0.2521	rs1890175	-2.14	rs12145714	 2.08e-01	  9.75	 1.070485	440	  4	lasso	0.254499	 8.96e-31	 0.738533	4.60e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.CNKSR1.wgt.RDat	CNKSR1	1	2.65e+07	2.65e+07	0.1377	rs1890175	-2.14	rs12145714	 1.04e-01	 -7.21	 1.070485	439	 13	lasso	0.112025	 1.63e-13	-0.622638	5.34e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.UBXN11.wgt.RDat	UBXN11	1	2.66e+07	2.66e+07	0.2641	rs3121763	-2.14	rs3795686	 2.40e-01	 10.53	-0.684722	416	  4	lasso	0.255669	 6.27e-31	-0.687761	4.92e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.CD52.wgt.RDat	CD52	1	2.66e+07	2.66e+07	0.1195	rs3121763	-2.14	rs4471263	 1.49e-01	 -8.74	 0.085383	396	  6	lasso	0.170599	 2.87e-20	 0.142067	8.87e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.PIGV.wgt.RDat	PIGV	1	2.71e+07	2.71e+07	0.0436	rs11809030	-2.24	rs34460334	 2.78e-02	 -5.12	-0.824583	295	295	bslmm	0.034522	 4.18e-05	 0.676567	4.99e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.NUDC.wgt.RDat	NUDC	1	2.72e+07	2.73e+07	0.0538	rs11809030	-2.16	rs34460334	 2.70e-02	  4.32	-0.784810	257	257	bslmm	0.032199	 7.39e-05	-1.062682	2.88e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.MAP3K6.wgt.RDat	MAP3K6	1	2.77e+07	2.77e+07	0.0694	NA	   NA	NA	       NA	    NA	       NA	228	  0	enet	0.057911	 1.34e-07	       NA	      NA
./Weight//CMC.BRAIN.RNASEQ/CMC.STX12.wgt.RDat	STX12	1	2.81e+07	2.82e+07	0.0475	rs11587249	-2.41	rs11247766	 2.61e-03	 -3.09	 0.492551	274	274	blup	0.019472	 1.71e-03	-1.905315	5.67e-02
./Weight//CMC.BRAIN.RNASEQ/CMC.RPA2.wgt.RDat	RPA2	1	2.82e+07	2.82e+07	0.3255	NA	   NA	NA	       NA	    NA	       NA	255	  0	enet	0.121664	 1.35e-14	       NA	      NA
./Weight//CMC.BRAIN.RNASEQ/CMC.SMPDL3B.wgt.RDat	SMPDL3B	1	2.83e+07	2.83e+07	0.0590	rs11587249	-2.87	rs1010082	 5.17e-02	  4.94	-0.728006	248	  4	lasso	0.063958	 3.00e-08	-1.098260	2.72e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.PHACTR4.wgt.RDat	PHACTR4	1	2.87e+07	2.88e+07	0.1446	rs34749063	 1.71	rs6682922	 2.21e-01	-10.05	 1.091890	328	  6	lasso	0.225325	 5.36e-27	-1.039092	2.99e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.SNHG3.wgt.RDat	SNHG3	1	2.88e+07	2.88e+07	0.0392	rs34749063	 1.71	rs519176	 4.23e-02	  4.53	-0.342774	278	  2	lasso	0.037877	 1.83e-05	-0.344302	7.31e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.GMEB1.wgt.RDat	GMEB1	1	2.90e+07	2.90e+07	0.0591	rs34749063	 1.71	rs528265	 3.19e-02	 -4.30	-0.599102	305	305	bslmm	0.029960	 1.28e-04	 0.772456	4.40e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.SRSF4.wgt.RDat	SRSF4	1	2.95e+07	2.95e+07	0.0328	rs12735793	 2.40	rs2230678	-1.58e-03	  3.38	-0.642386	362	362	bslmm	0.007806	 3.35e-02	-0.425653	6.70e-01
./Weight//CMC.BRAIN.RNASEQ/CMC.PTPRU.wgt.RDat	PTPRU	1	2.96e+07	2.97e+07	0.0740	rs12735793	 2.45	rs271328	 1.75e-02	 -4.38	-0.363647	403	  4	lasso	0.014953	 5.31e-03	-0.100400	9.20e-01
